state,page_title,url,article_revid,ores_score
North_Dakota,"Elgin, North Dakota","https://en.wikipedia.org/wiki/Elgin,_North_Dakota",1174211872,C
North_Dakota,"Pembina, North Dakota","https://en.wikipedia.org/wiki/Pembina,_North_Dakota",1177854340,C
North_Dakota,"Forman, North Dakota","https://en.wikipedia.org/wiki/Forman,_North_Dakota",1173038810,C
North_Dakota,"Argusville, North Dakota","https://en.wikipedia.org/wiki/Argusville,_North_Dakota",1173059728,C
North_Dakota,"Berthold, North Dakota","https://en.wikipedia.org/wiki/Berthold,_North_Dakota",1178976124,C
North_Dakota,"Rolette, North Dakota","https://en.wikipedia.org/wiki/Rolette,_North_Dakota",1172710670,C
North_Dakota,"Towner, North Dakota","https://en.wikipedia.org/wiki/Towner,_North_Dakota",1173708802,C
North_Dakota,"Fessenden, North Dakota","https://en.wikipedia.org/wiki/Fessenden,_North_Dakota",1173438096,C
North_Dakota,"Wyndmere, North Dakota","https://en.wikipedia.org/wiki/Wyndmere,_North_Dakota",1173035256,C
North_Dakota,"Emerado, North Dakota","https://en.wikipedia.org/wiki/Emerado,_North_Dakota",1179717468,C
North_Dakota,"Leeds, North Dakota","https://en.wikipedia.org/wiki/Leeds,_North_Dakota",1172733430,C
North_Dakota,"South Heart, North Dakota","https://en.wikipedia.org/wiki/South_Heart,_North_Dakota",1174209276,C
North_Dakota,"Finley, North Dakota","https://en.wikipedia.org/wiki/Finley,_North_Dakota",1172867451,C
North_Dakota,"Glenburn, North Dakota","https://en.wikipedia.org/wiki/Glenburn,_North_Dakota",1173809748,C
North_Dakota,"Maddock, North Dakota","https://en.wikipedia.org/wiki/Maddock,_North_Dakota",1172732872,C
North_Dakota,"McVille, North Dakota","https://en.wikipedia.org/wiki/McVille,_North_Dakota",1172742815,C
North_Dakota,"Westhope, North Dakota","https://en.wikipedia.org/wiki/Westhope,_North_Dakota",1173723720,Start
North_Dakota,"Powers Lake, North Dakota","https://en.wikipedia.org/wiki/Powers_Lake,_North_Dakota",1178189256,C
North_Dakota,"Oxbow, North Dakota","https://en.wikipedia.org/wiki/Oxbow,_North_Dakota",1179909428,Start
North_Dakota,"Strasburg, North Dakota","https://en.wikipedia.org/wiki/Strasburg,_North_Dakota",1173497519,C
North_Dakota,"Kulm, North Dakota","https://en.wikipedia.org/wiki/Kulm,_North_Dakota",1165752419,C
North_Dakota,"Manvel, North Dakota","https://en.wikipedia.org/wiki/Manvel,_North_Dakota",1179717122,C
North_Dakota,"Stanton, North Dakota","https://en.wikipedia.org/wiki/Stanton,_North_Dakota",1174029437,C
North_Dakota,"Buxton, North Dakota","https://en.wikipedia.org/wiki/Buxton,_North_Dakota",1177278956,C
North_Dakota,"Neche, North Dakota","https://en.wikipedia.org/wiki/Neche,_North_Dakota",1172575332,C
North_Dakota,"Fairmount, North Dakota","https://en.wikipedia.org/wiki/Fairmount,_North_Dakota",1173023447,C
North_Dakota,"Hunter, North Dakota","https://en.wikipedia.org/wiki/Hunter,_North_Dakota",1173129547,C
North_Dakota,"Max, North Dakota","https://en.wikipedia.org/wiki/Max,_North_Dakota",1174010040,GA
North_Dakota,"McClusky, North Dakota","https://en.wikipedia.org/wiki/McClusky,_North_Dakota",1173670514,C
North_Dakota,"Arthur, North Dakota","https://en.wikipedia.org/wiki/Arthur,_North_Dakota",1177726211,C
North_Dakota,"St. John, North Dakota","https://en.wikipedia.org/wiki/St._John,_North_Dakota",1172711875,C
North_Dakota,"St. Thomas, North Dakota","https://en.wikipedia.org/wiki/St._Thomas,_North_Dakota",1172577609,C
North_Dakota,"Sawyer, North Dakota","https://en.wikipedia.org/wiki/Sawyer,_North_Dakota",1173837662,Start
North_Dakota,"Alexander, North Dakota","https://en.wikipedia.org/wiki/Alexander,_North_Dakota",1174054966,C
North_Dakota,"Bowbells, North Dakota","https://en.wikipedia.org/wiki/Bowbells,_North_Dakota",1173869737,C
North_Dakota,"Drake, North Dakota","https://en.wikipedia.org/wiki/Drake,_North_Dakota",1173706145,C
North_Dakota,"Gackle, North Dakota","https://en.wikipedia.org/wiki/Gackle,_North_Dakota",1173488161,C
North_Dakota,"Hope, North Dakota","https://en.wikipedia.org/wiki/Hope,_North_Dakota",1172868161,C
North_Dakota,"Gladstone, North Dakota","https://en.wikipedia.org/wiki/Gladstone,_North_Dakota",1174208409,C
North_Dakota,"Reynolds, North Dakota","https://en.wikipedia.org/wiki/Reynolds,_North_Dakota",1172841069,C
North_Dakota,"Tower City, North Dakota","https://en.wikipedia.org/wiki/Tower_City,_North_Dakota",1179424069,C
North_Dakota,"Arnegard, North Dakota","https://en.wikipedia.org/wiki/Arnegard,_North_Dakota",1174055746,C
North_Dakota,"Medina, North Dakota","https://en.wikipedia.org/wiki/Medina,_North_Dakota",1179682644,C
North_Dakota,"Walcott, North Dakota","https://en.wikipedia.org/wiki/Walcott,_North_Dakota",1173034769,C
North_Dakota,"Michigan City, North Dakota","https://en.wikipedia.org/wiki/Michigan_City,_North_Dakota",1172744012,C
North_Dakota,"Abercrombie, North Dakota","https://en.wikipedia.org/wiki/Abercrombie,_North_Dakota",1172898476,C
North_Dakota,"Davenport, North Dakota","https://en.wikipedia.org/wiki/Davenport,_North_Dakota",1173064277,C
North_Dakota,"Scranton, North Dakota","https://en.wikipedia.org/wiki/Scranton,_North_Dakota",1174331103,C
North_Dakota,"Hoople, North Dakota","https://en.wikipedia.org/wiki/Hoople,_North_Dakota",1172659774,C
North_Dakota,"Carson, North Dakota","https://en.wikipedia.org/wiki/Carson,_North_Dakota",1174211431,C
North_Dakota,"Leonard, North Dakota","https://en.wikipedia.org/wiki/Leonard,_North_Dakota",1173130234,C
North_Dakota,"Gilby, North Dakota","https://en.wikipedia.org/wiki/Gilby,_North_Dakota",1172835802,C
North_Dakota,"Aneta, North Dakota","https://en.wikipedia.org/wiki/Aneta,_North_Dakota",1172741307,C
North_Dakota,"Lansford, North Dakota","https://en.wikipedia.org/wiki/Lansford,_North_Dakota",1173716819,C
North_Dakota,"Granville, North Dakota","https://en.wikipedia.org/wiki/Granville,_North_Dakota",1173879270,C
North_Dakota,"Dunn Center, North Dakota","https://en.wikipedia.org/wiki/Dunn_Center,_North_Dakota",1174049718,C
North_Dakota,"Halliday, North Dakota","https://en.wikipedia.org/wiki/Halliday,_North_Dakota",1174050080,C
North_Dakota,"Riverdale, North Dakota","https://en.wikipedia.org/wiki/Riverdale,_North_Dakota",1174013724,C
North_Dakota,"Taylor, North Dakota","https://en.wikipedia.org/wiki/Taylor,_North_Dakota",1174209674,C
North_Dakota,"Zap, North Dakota","https://en.wikipedia.org/wiki/Zap,_North_Dakota",1174032332,C
North_Dakota,"Hazelton, North Dakota","https://en.wikipedia.org/wiki/Hazelton,_North_Dakota",1173496691,C
North_Dakota,"Anamoose, North Dakota","https://en.wikipedia.org/wiki/Anamoose,_North_Dakota",1173702954,C
North_Dakota,"Tappen, North Dakota","https://en.wikipedia.org/wiki/Tappen,_North_Dakota",1173445572,C
North_Dakota,"Flasher, North Dakota","https://en.wikipedia.org/wiki/Flasher,_North_Dakota",1178954849,C
North_Dakota,"New Leipzig, North Dakota","https://en.wikipedia.org/wiki/New_Leipzig,_North_Dakota",1174214089,C
North_Dakota,"Grenora, North Dakota","https://en.wikipedia.org/wiki/Grenora,_North_Dakota",1173889673,C
North_Dakota,"Fordville, North Dakota","https://en.wikipedia.org/wiki/Fordville,_North_Dakota",1172657709,C
North_Dakota,"Plaza, North Dakota","https://en.wikipedia.org/wiki/Plaza,_North_Dakota",1173995160,C
North_Dakota,"Edinburg, North Dakota","https://en.wikipedia.org/wiki/Edinburg,_North_Dakota",1172657021,Start
North_Dakota,"Colfax, North Dakota","https://en.wikipedia.org/wiki/Colfax,_North_Dakota",1172900316,C
North_Dakota,"Frontier, North Dakota","https://en.wikipedia.org/wiki/Frontier,_North_Dakota",1173125700,C
North_Dakota,"Grandin, North Dakota","https://en.wikipedia.org/wiki/Grandin,_North_Dakota",1172853951,C
North_Dakota,"Buffalo, North Dakota","https://en.wikipedia.org/wiki/Buffalo,_North_Dakota",1173062467,C
North_Dakota,"Golden Valley, North Dakota","https://en.wikipedia.org/wiki/Golden_Valley,_North_Dakota",1174027293,Start
North_Dakota,"Page, North Dakota","https://en.wikipedia.org/wiki/Page,_North_Dakota",1173131883,C
North_Dakota,"Minnewaukan, North Dakota","https://en.wikipedia.org/wiki/Minnewaukan,_North_Dakota",1172730822,C
North_Dakota,"Munich, North Dakota","https://en.wikipedia.org/wiki/Munich,_North_Dakota",1172649006,C
North_Dakota,"Des Lacs, North Dakota","https://en.wikipedia.org/wiki/Des_Lacs,_North_Dakota",1173832776,C
North_Dakota,"Sherwood, North Dakota","https://en.wikipedia.org/wiki/Sherwood,_North_Dakota",1173811601,C
North_Dakota,"Sheyenne, North Dakota","https://en.wikipedia.org/wiki/Sheyenne,_North_Dakota",1178405582,C
North_Dakota,"Wimbledon, North Dakota","https://en.wikipedia.org/wiki/Wimbledon,_North_Dakota",1175268176,B
North_Dakota,"Mooreton, North Dakota","https://en.wikipedia.org/wiki/Mooreton,_North_Dakota",1173026827,Start
North_Dakota,"Fort Yates, North Dakota","https://en.wikipedia.org/wiki/Fort_Yates,_North_Dakota",1176988192,C
North_Dakota,"Regent, North Dakota","https://en.wikipedia.org/wiki/Regent,_North_Dakota",1174325200,C
North_Dakota,"Litchville, North Dakota","https://en.wikipedia.org/wiki/Litchville,_North_Dakota",1165891059,C
North_Dakota,"Binford, North Dakota","https://en.wikipedia.org/wiki/Binford,_North_Dakota",1178495686,C
North_Dakota,"Rutland, North Dakota","https://en.wikipedia.org/wiki/Rutland,_North_Dakota",1173050651,C
North_Dakota,"Petersburg, North Dakota","https://en.wikipedia.org/wiki/Petersburg,_North_Dakota",1172745138,C
North_Dakota,"Sanborn, North Dakota","https://en.wikipedia.org/wiki/Sanborn,_North_Dakota",1165900774,C
North_Dakota,"Rhame, North Dakota","https://en.wikipedia.org/wiki/Rhame,_North_Dakota",1174330511,GA
North_Dakota,"Christine, North Dakota","https://en.wikipedia.org/wiki/Christine,_North_Dakota",1172899945,GA
North_Dakota,"Willow City, North Dakota","https://en.wikipedia.org/wiki/Willow_City,_North_Dakota",1173724057,C
North_Dakota,"Streeter, North Dakota","https://en.wikipedia.org/wiki/Streeter,_North_Dakota",1173217395,C
North_Dakota,"Kensal, North Dakota","https://en.wikipedia.org/wiki/Kensal,_North_Dakota",1173214682,C
North_Dakota,"Makoti, North Dakota","https://en.wikipedia.org/wiki/Makoti,_North_Dakota",1173835652,C
North_Dakota,"Carpio, North Dakota","https://en.wikipedia.org/wiki/Carpio,_North_Dakota",1173816748,C
North_Dakota,"Edmore, North Dakota","https://en.wikipedia.org/wiki/Edmore,_North_Dakota",1172672260,Start
North_Dakota,"Bowdon, North Dakota","https://en.wikipedia.org/wiki/Bowdon,_North_Dakota",1173339765,C
North_Dakota,"Lignite, North Dakota","https://en.wikipedia.org/wiki/Lignite,_North_Dakota",1173870772,C
North_Dakota,"Noonan, North Dakota","https://en.wikipedia.org/wiki/Noonan,_North_Dakota",1173878562,C
North_Dakota,"Columbus, North Dakota","https://en.wikipedia.org/wiki/Columbus,_North_Dakota",1173870079,C
North_Dakota,"Wing, North Dakota","https://en.wikipedia.org/wiki/Wing,_North_Dakota",1178953848,C
North_Dakota,"Tolna, North Dakota","https://en.wikipedia.org/wiki/Tolna,_North_Dakota",1172745915,C
North_Dakota,"Upham, North Dakota","https://en.wikipedia.org/wiki/Upham,_North_Dakota",1173709246,C
North_Dakota,"Pick City, North Dakota","https://en.wikipedia.org/wiki/Pick_City,_North_Dakota",1174029005,Start
North_Dakota,"Gardner, North Dakota","https://en.wikipedia.org/wiki/Gardner,_North_Dakota",1174198631,C
North_Dakota,"Adams, North Dakota","https://en.wikipedia.org/wiki/Adams,_North_Dakota",1172655868,C
North_Dakota,"Marion, North Dakota","https://en.wikipedia.org/wiki/Marion,_North_Dakota",1165892245,C
North_Dakota,"Hannaford, North Dakota","https://en.wikipedia.org/wiki/Hannaford,_North_Dakota",1173144304,C
North_Dakota,"Medora, North Dakota","https://en.wikipedia.org/wiki/Medora,_North_Dakota",1174176307,C
North_Dakota,"Palermo, North Dakota","https://en.wikipedia.org/wiki/Palermo,_North_Dakota",1173994311,C
North_Dakota,"Selfridge, North Dakota","https://en.wikipedia.org/wiki/Selfridge,_North_Dakota",1173601726,C
North_Dakota,"Portal, North Dakota","https://en.wikipedia.org/wiki/Portal,_North_Dakota",1178609749,C
North_Dakota,"Reeder, North Dakota","https://en.wikipedia.org/wiki/Reeder,_North_Dakota",1174284525,GA
North_Dakota,"Galesburg, North Dakota","https://en.wikipedia.org/wiki/Galesburg,_North_Dakota",1172853458,C
North_Dakota,"Forest River, North Dakota","https://en.wikipedia.org/wiki/Forest_River,_North_Dakota",1172658324,C
North_Dakota,"Crystal, North Dakota","https://en.wikipedia.org/wiki/Crystal,_North_Dakota",1172573553,C
North_Dakota,"Mercer, North Dakota","https://en.wikipedia.org/wiki/Mercer,_North_Dakota",1174010500,C
North_Dakota,"Crary, North Dakota","https://en.wikipedia.org/wiki/Crary,_North_Dakota",1172671099,C
North_Dakota,"Goodrich, North Dakota","https://en.wikipedia.org/wiki/Goodrich,_North_Dakota",1173669071,C
North_Dakota,"Oriska, North Dakota","https://en.wikipedia.org/wiki/Oriska,_North_Dakota",1165896754,C
North_Dakota,"Ryder, North Dakota","https://en.wikipedia.org/wiki/Ryder,_North_Dakota",1173837227,C
North_Dakota,"Wildrose, North Dakota","https://en.wikipedia.org/wiki/Wildrose,_North_Dakota",1173891058,C
North_Dakota,"Bisbee, North Dakota","https://en.wikipedia.org/wiki/Bisbee,_North_Dakota",1172686150,C
North_Dakota,"Lankin, North Dakota","https://en.wikipedia.org/wiki/Lankin,_North_Dakota",1172660134,C
North_Dakota,"Fort Ransom, North Dakota","https://en.wikipedia.org/wiki/Fort_Ransom,_North_Dakota",1173057377,C
North_Dakota,"Sykeston, North Dakota","https://en.wikipedia.org/wiki/Sykeston,_North_Dakota",1173440359,C
North_Dakota,"Osnabrock, North Dakota","https://en.wikipedia.org/wiki/Osnabrock,_North_Dakota",1172649707,C
North_Dakota,"Starkweather, North Dakota","https://en.wikipedia.org/wiki/Starkweather,_North_Dakota",1172673582,C
North_Dakota,"Marmarth, North Dakota","https://en.wikipedia.org/wiki/Marmarth,_North_Dakota",1174328933,C
North_Dakota,"Almont, North Dakota","https://en.wikipedia.org/wiki/Almont,_North_Dakota",1178954461,GA
North_Dakota,"Glenfield, North Dakota","https://en.wikipedia.org/wiki/Glenfield,_North_Dakota",1173210425,Start
North_Dakota,"Oberon, North Dakota","https://en.wikipedia.org/wiki/Oberon,_North_Dakota",1172731340,C
North_Dakota,"Newburg, North Dakota","https://en.wikipedia.org/wiki/Newburg,_North_Dakota",1173717593,C
North_Dakota,"Sheldon, North Dakota","https://en.wikipedia.org/wiki/Sheldon,_North_Dakota",1173334253,C
North_Dakota,"White Earth, North Dakota","https://en.wikipedia.org/wiki/White_Earth,_North_Dakota",1173996577,C
North_Dakota,"Fingal, North Dakota","https://en.wikipedia.org/wiki/Fingal,_North_Dakota",1165746908,C
North_Dakota,"Spiritwood Lake, North Dakota","https://en.wikipedia.org/wiki/Spiritwood_Lake,_North_Dakota",1173216937,Start
North_Dakota,"Deering, North Dakota","https://en.wikipedia.org/wiki/Deering,_North_Dakota",1178770783,C
North_Dakota,"Douglas, North Dakota","https://en.wikipedia.org/wiki/Douglas,_North_Dakota",1173836896,C
North_Dakota,"Esmond, North Dakota","https://en.wikipedia.org/wiki/Esmond,_North_Dakota",1172734160,C
North_Dakota,"Rocklake, North Dakota","https://en.wikipedia.org/wiki/Rocklake,_North_Dakota",1172705935,C
North_Dakota,"Pisek, North Dakota","https://en.wikipedia.org/wiki/Pisek,_North_Dakota",1172661340,C
North_Dakota,"Ross, North Dakota","https://en.wikipedia.org/wiki/Ross,_North_Dakota",1173995643,C
North_Dakota,"Maxbass, North Dakota","https://en.wikipedia.org/wiki/Maxbass,_North_Dakota",1173717209,C
North_Dakota,"Buchanan, North Dakota","https://en.wikipedia.org/wiki/Buchanan,_North_Dakota",1173212327,C
North_Dakota,"Montpelier, North Dakota","https://en.wikipedia.org/wiki/Montpelier,_North_Dakota",1173215790,C
North_Dakota,"Sharon, North Dakota","https://en.wikipedia.org/wiki/Sharon,_North_Dakota",1172869271,C
North_Dakota,"Amenia, North Dakota","https://en.wikipedia.org/wiki/Amenia,_North_Dakota",1173062113,C
North_Dakota,"Dodge, North Dakota","https://en.wikipedia.org/wiki/Dodge,_North_Dakota",1174049245,C
North_Dakota,"Golva, North Dakota","https://en.wikipedia.org/wiki/Golva,_North_Dakota",1165748190,C
North_Dakota,"Karlsruhe, North Dakota","https://en.wikipedia.org/wiki/Karlsruhe,_North_Dakota",1173707329,C
North_Dakota,"Zeeland, North Dakota","https://en.wikipedia.org/wiki/Zeeland,_North_Dakota",1173495440,C
North_Dakota,"Lehr, North Dakota","https://en.wikipedia.org/wiki/Lehr,_North_Dakota",1173489175,C
North_Dakota,"Dwight, North Dakota","https://en.wikipedia.org/wiki/Dwight,_North_Dakota",1173022874,C
North_Dakota,"Epping, North Dakota","https://en.wikipedia.org/wiki/Epping,_North_Dakota",1173891442,C
North_Dakota,"Dazey, North Dakota","https://en.wikipedia.org/wiki/Dazey,_North_Dakota",1165646297,C
North_Dakota,"Pekin, North Dakota","https://en.wikipedia.org/wiki/Pekin,_North_Dakota",1172744286,C
North_Dakota,"Dawson, North Dakota","https://en.wikipedia.org/wiki/Dawson,_North_Dakota",1179014848,C
North_Dakota,"Donnybrook, North Dakota","https://en.wikipedia.org/wiki/Donnybrook,_North_Dakota",1173833403,C
North_Dakota,"Cogswell, North Dakota","https://en.wikipedia.org/wiki/Cogswell,_North_Dakota",1173038287,C
North_Dakota,"Mountain, North Dakota","https://en.wikipedia.org/wiki/Mountain,_North_Dakota",1172574819,C
North_Dakota,"Hague, North Dakota","https://en.wikipedia.org/wiki/Hague,_North_Dakota",1173496318,C
North_Dakota,"Havana, North Dakota","https://en.wikipedia.org/wiki/Havana,_North_Dakota",1173040422,C
North_Dakota,"Mantador, North Dakota","https://en.wikipedia.org/wiki/Mantador,_North_Dakota",1173026369,C
North_Dakota,"Solen, North Dakota","https://en.wikipedia.org/wiki/Solen,_North_Dakota",1178765386,C
North_Dakota,"Butte, North Dakota","https://en.wikipedia.org/wiki/Butte,_North_Dakota",1174005283,C
North_Dakota,"Benedict, North Dakota","https://en.wikipedia.org/wiki/Benedict,_North_Dakota",1174004617,C
North_Dakota,"Coleharbor, North Dakota","https://en.wikipedia.org/wiki/Coleharbor,_North_Dakota",1177436220,C
North_Dakota,"Sentinel Butte, North Dakota","https://en.wikipedia.org/wiki/Sentinel_Butte,_North_Dakota",1165901284,C
North_Dakota,"Balta, North Dakota","https://en.wikipedia.org/wiki/Balta,_North_Dakota",1176797366,C
North_Dakota,"Jud, North Dakota","https://en.wikipedia.org/wiki/Jud,_North_Dakota",1165751382,C
North_Dakota,"Kathryn, North Dakota","https://en.wikipedia.org/wiki/Kathryn,_North_Dakota",1165751891,C
North_Dakota,"McHenry, North Dakota","https://en.wikipedia.org/wiki/McHenry,_North_Dakota",1173211321,C
North_Dakota,"Martin, North Dakota","https://en.wikipedia.org/wiki/Martin,_North_Dakota",1173669807,C
North_Dakota,"Flaxton, North Dakota","https://en.wikipedia.org/wiki/Flaxton,_North_Dakota",1173870403,C
North_Dakota,"Hurdsfield, North Dakota","https://en.wikipedia.org/wiki/Hurdsfield,_North_Dakota",1173439892,Start
North_Dakota,"Cleveland, North Dakota","https://en.wikipedia.org/wiki/Cleveland,_North_Dakota",1173212759,C
North_Dakota,"Tuttle, North Dakota","https://en.wikipedia.org/wiki/Tuttle,_North_Dakota",1177496233,C
North_Dakota,"Verona, North Dakota","https://en.wikipedia.org/wiki/Verona,_North_Dakota",1165906180,C
North_Dakota,"Fullerton, North Dakota","https://en.wikipedia.org/wiki/Fullerton,_North_Dakota",1173491381,C
North_Dakota,"Pettibone, North Dakota","https://en.wikipedia.org/wiki/Pettibone,_North_Dakota",1173444476,C
North_Dakota,"North River, North Dakota","https://en.wikipedia.org/wiki/North_River,_North_Dakota",1173131063,C
North_Dakota,"Prairie Rose, North Dakota","https://en.wikipedia.org/wiki/Prairie_Rose,_North_Dakota",1173132321,C
North_Dakota,"Grace City, North Dakota","https://en.wikipedia.org/wiki/Grace_City,_North_Dakota",1173210881,C
North_Dakota,"Briarwood, North Dakota","https://en.wikipedia.org/wiki/Briarwood,_North_Dakota",1173061925,Start
North_Dakota,"Dickey, North Dakota","https://en.wikipedia.org/wiki/Dickey,_North_Dakota",1165646864,C
North_Dakota,"Great Bend, North Dakota","https://en.wikipedia.org/wiki/Great_Bend,_North_Dakota",1173024845,GA
North_Dakota,"Alamo, North Dakota","https://en.wikipedia.org/wiki/Alamo,_North_Dakota",1173888821,C
North_Dakota,"Nome, North Dakota","https://en.wikipedia.org/wiki/Nome,_North_Dakota",1165895638,Start
North_Dakota,"Warwick, North Dakota","https://en.wikipedia.org/wiki/Warwick,_North_Dakota",1172731937,C
North_Dakota,"Bathgate, North Dakota","https://en.wikipedia.org/wiki/Bathgate,_North_Dakota",1172528493,C
North_Dakota,"Rogers, North Dakota","https://en.wikipedia.org/wiki/Rogers,_North_Dakota",1165900086,C
North_Dakota,"Hamilton, North Dakota","https://en.wikipedia.org/wiki/Hamilton,_North_Dakota",1174136860,C
North_Dakota,"Woodworth, North Dakota","https://en.wikipedia.org/wiki/Woodworth,_North_Dakota",1173217697,C
North_Dakota,"Pingree, North Dakota","https://en.wikipedia.org/wiki/Pingree,_North_Dakota",1173216227,C
North_Dakota,"Voltaire, North Dakota","https://en.wikipedia.org/wiki/Voltaire,_North_Dakota",1173710836,C
North_Dakota,"Alice, North Dakota","https://en.wikipedia.org/wiki/Alice,_North_Dakota",1173058432,C
North_Dakota,"Niagara, North Dakota","https://en.wikipedia.org/wiki/Niagara,_North_Dakota",1172839791,C
North_Dakota,"Wolford, North Dakota","https://en.wikipedia.org/wiki/Wolford,_North_Dakota",1172719855,C
North_Dakota,"Milton, North Dakota","https://en.wikipedia.org/wiki/Milton,_North_Dakota",1172648351,C
North_Dakota,"Barney, North Dakota","https://en.wikipedia.org/wiki/Barney,_North_Dakota",1172899049,C
North_Dakota,"Forbes, North Dakota","https://en.wikipedia.org/wiki/Forbes,_North_Dakota",1173491005,C
North_Dakota,"Souris, North Dakota","https://en.wikipedia.org/wiki/Souris,_North_Dakota",1173723391,C
North_Dakota,"Tolley, North Dakota","https://en.wikipedia.org/wiki/Tolley,_North_Dakota",1173812251,C
North_Dakota,"Courtenay, North Dakota","https://en.wikipedia.org/wiki/Courtenay,_North_Dakota",1173213150,C
North_Dakota,"Inkster, North Dakota","https://en.wikipedia.org/wiki/Inkster,_North_Dakota",1172837589,C
North_Dakota,"Landa, North Dakota","https://en.wikipedia.org/wiki/Landa,_North_Dakota",1173716297,C
North_Dakota,"Cayuga, North Dakota","https://en.wikipedia.org/wiki/Cayuga,_North_Dakota",1173037677,C
North_Dakota,"Fredonia, North Dakota","https://en.wikipedia.org/wiki/Fredonia,_North_Dakota",1173487420,C
North_Dakota,"Robinson, North Dakota","https://en.wikipedia.org/wiki/Robinson,_North_Dakota",1173444853,C
North_Dakota,"Regan, North Dakota","https://en.wikipedia.org/wiki/Regan,_North_Dakota",1178953433,GA
North_Dakota,"Canton City, North Dakota","https://en.wikipedia.org/wiki/Canton_City,_North_Dakota",1172572168,C
North_Dakota,"Ardoch, North Dakota","https://en.wikipedia.org/wiki/Ardoch,_North_Dakota",1172656265,C
North_Dakota,"Berlin, North Dakota","https://en.wikipedia.org/wiki/Berlin,_North_Dakota",1165535977,Start
North_Dakota,"Brocket, North Dakota","https://en.wikipedia.org/wiki/Brocket,_North_Dakota",1172670698,C
North_Dakota,"Clifford, North Dakota","https://en.wikipedia.org/wiki/Clifford,_North_Dakota",1172852913,C
North_Dakota,"Egeland, North Dakota","https://en.wikipedia.org/wiki/Egeland,_North_Dakota",1172687414,C
North_Dakota,"Fortuna, North Dakota","https://en.wikipedia.org/wiki/Fortuna,_North_Dakota",1173878173,C
North_Dakota,"Alsen, North Dakota","https://en.wikipedia.org/wiki/Alsen,_North_Dakota",1172585298,C
North_Dakota,"Monango, North Dakota","https://en.wikipedia.org/wiki/Monango,_North_Dakota",1173492129,C
North_Dakota,"Nekoma, North Dakota","https://en.wikipedia.org/wiki/Nekoma,_North_Dakota",1172662832,C
North_Dakota,"Springbrook, North Dakota","https://en.wikipedia.org/wiki/Springbrook,_North_Dakota",1173890463,C
North_Dakota,"Hampden, North Dakota","https://en.wikipedia.org/wiki/Hampden,_North_Dakota",1172672771,C
North_Dakota,"Brinsmade, North Dakota","https://en.wikipedia.org/wiki/Brinsmade,_North_Dakota",1172734559,C
North_Dakota,"Fairdale, North Dakota","https://en.wikipedia.org/wiki/Fairdale,_North_Dakota",1172657407,C
North_Dakota,"Luverne, North Dakota","https://en.wikipedia.org/wiki/Luverne,_North_Dakota",1176714402,C
North_Dakota,"Leith, North Dakota","https://en.wikipedia.org/wiki/Leith,_North_Dakota",1174301976,GA
North_Dakota,"Kramer, North Dakota","https://en.wikipedia.org/wiki/Kramer,_North_Dakota",1173715866,C
North_Dakota,"Amidon, North Dakota","https://en.wikipedia.org/wiki/Amidon,_North_Dakota",1174328343,C
North_Dakota,"Leal, North Dakota","https://en.wikipedia.org/wiki/Leal,_North_Dakota",1165889698,GA
North_Dakota,"Gardena, North Dakota","https://en.wikipedia.org/wiki/Gardena,_North_Dakota",1173715565,C
North_Dakota,"Antler, North Dakota","https://en.wikipedia.org/wiki/Antler,_North_Dakota",1173714638,GA
North_Dakota,"Cathay, North Dakota","https://en.wikipedia.org/wiki/Cathay,_North_Dakota",1173437622,C
North_Dakota,"Elliott, North Dakota","https://en.wikipedia.org/wiki/Elliott,_North_Dakota",1173052667,Start
North_Dakota,"Gascoyne, North Dakota","https://en.wikipedia.org/wiki/Gascoyne,_North_Dakota",1174330162,C
North_Dakota,"Knox, North Dakota","https://en.wikipedia.org/wiki/Knox,_North_Dakota",1172733807,C
North_Dakota,"Mylo, North Dakota","https://en.wikipedia.org/wiki/Mylo,_North_Dakota",1172710050,GA
North_Dakota,"Sibley, North Dakota","https://en.wikipedia.org/wiki/Sibley,_North_Dakota",1165901731,C
North_Dakota,"Venturia, North Dakota","https://en.wikipedia.org/wiki/Venturia,_North_Dakota",1173494624,C
North_Dakota,"Ambrose, North Dakota","https://en.wikipedia.org/wiki/Ambrose,_North_Dakota",1173876912,C
North_Dakota,"Braddock, North Dakota","https://en.wikipedia.org/wiki/Braddock,_North_Dakota",1173495946,C
North_Dakota,"Ludden, North Dakota","https://en.wikipedia.org/wiki/Ludden,_North_Dakota",1173491768,C
North_Dakota,"Lawton, North Dakota","https://en.wikipedia.org/wiki/Lawton,_North_Dakota",1172673164,C
North_Dakota,"Balfour, North Dakota","https://en.wikipedia.org/wiki/Balfour,_North_Dakota",1174384172,C
North_Dakota,"Bucyrus, North Dakota","https://en.wikipedia.org/wiki/Bucyrus,_North_Dakota",1174282955,C
North_Dakota,"Hansboro, North Dakota","https://en.wikipedia.org/wiki/Hansboro,_North_Dakota",1176638576,C
North_Dakota,"Haynes, North Dakota","https://en.wikipedia.org/wiki/Haynes,_North_Dakota",1174283345,C
North_Dakota,"Sarles, North Dakota","https://en.wikipedia.org/wiki/Sarles,_North_Dakota",1172650470,C
North_Dakota,"York, North Dakota","https://en.wikipedia.org/wiki/York,_North_Dakota",1172732493,C
North_Dakota,"Conway, North Dakota","https://en.wikipedia.org/wiki/Conway,_North_Dakota",1172656702,C
